order_id,order_date,order_status
386,2013-07-27 00:00:00.0,PENDING
54437,2014-07-04 00:00:00.0,PENDING
46170,2014-05-07 00:00:00.0,COMPLETE
62944,2014-02-08 00:00:00.0,PENDING
29348,2014-01-22 00:00:00.0,PROCESSING
62160,2014-01-10 00:00:00.0,ON_HOLD
24314,2013-12-22 00:00:00.0,COMPLETE
8726,2013-09-18 00:00:00.0,COMPLETE
6760,2013-09-05 00:00:00.0,COMPLETE
1759,2013-08-03 00:00:00.0,PROCESSING
737,2013-07-29 00:00:00.0,PAYMENT_REVIEW
41834,2014-04-09 00:00:00.0,COMPLETE
35619,2014-03-01 00:00:00.0,PROCESSING
9577,2013-09-23 00:00:00.0,PENDING_PAYMENT
58124,2013-08-08 00:00:00.0,PROCESSING
82,2013-07-25 00:00:00.0,PENDING_PAYMENT
49905,2014-06-02 00:00:00.0,PENDING_PAYMENT
42845,2014-04-16 00:00:00.0,COMPLETE
68170,2014-02-22 00:00:00.0,PENDING_PAYMENT
59622,2013-10-05 00:00:00.0,COMPLETE
5351,2013-08-26 00:00:00.0,COMPLETE
57982,2013-08-02 00:00:00.0,PENDING
57013,2014-07-20 00:00:00.0,PENDING_PAYMENT
8045,2013-09-13 00:00:00.0,CLOSED
2041,2013-08-05 00:00:00.0,CANCELED
54107,2014-07-01 00:00:00.0,PENDING
33618,2014-02-17 00:00:00.0,ON_HOLD
15657,2013-11-01 00:00:00.0,COMPLETE
45674,2014-05-04 00:00:00.0,PROCESSING
44122,2014-04-25 00:00:00.0,PENDING_PAYMENT
18262,2013-11-14 00:00:00.0,PENDING_PAYMENT
14398,2013-10-23 00:00:00.0,PENDING_PAYMENT
58493,2013-08-23 00:00:00.0,ON_HOLD
41938,2014-04-09 00:00:00.0,PENDING_PAYMENT
34357,2014-02-21 00:00:00.0,COMPLETE
25110,2013-12-27 00:00:00.0,COMPLETE
60949,2013-11-25 00:00:00.0,COMPLETE
59923,2013-10-17 00:00:00.0,PENDING_PAYMENT
1337,2013-08-01 00:00:00.0,COMPLETE
44489,2014-04-26 00:00:00.0,PENDING_PAYMENT
34315,2014-02-21 00:00:00.0,PENDING
57503,2014-07-23 00:00:00.0,PENDING_PAYMENT
63546,2014-03-02 00:00:00.0,PROCESSING
58060,2013-08-05 00:00:00.0,COMPLETE
54390,2014-07-03 00:00:00.0,COMPLETE
53458,2014-06-26 00:00:00.0,COMPLETE
40113,2014-03-30 00:00:00.0,CLOSED
34909,2014-02-25 00:00:00.0,COMPLETE
30642,2014-01-31 00:00:00.0,CLOSED
26615,2014-01-05 00:00:00.0,ON_HOLD
61181,2013-12-04 00:00:00.0,ON_HOLD
59599,2013-10-04 00:00:00.0,COMPLETE
4542,2013-08-21 00:00:00.0,COMPLETE
66053,2014-06-05 00:00:00.0,PENDING
41701,2014-04-08 00:00:00.0,COMPLETE
36078,2014-03-03 00:00:00.0,CLOSED
23809,2013-12-20 00:00:00.0,PROCESSING
52111,2014-06-16 00:00:00.0,PROCESSING
50083,2014-06-03 00:00:00.0,COMPLETE
47602,2014-05-16 00:00:00.0,PENDING_PAYMENT
45389,2014-05-02 00:00:00.0,COMPLETE
41159,2014-04-04 00:00:00.0,COMPLETE
36568,2014-03-06 00:00:00.0,ON_HOLD
61327,2013-12-10 00:00:00.0,COMPLETE
61258,2013-12-08 00:00:00.0,PENDING_PAYMENT
54237,2014-07-02 00:00:00.0,COMPLETE
52237,2014-06-17 00:00:00.0,PROCESSING
62251,2014-01-13 00:00:00.0,PENDING_PAYMENT
60064,2013-10-22 00:00:00.0,COMPLETE
49942,2014-06-02 00:00:00.0,PROCESSING
49414,2014-05-29 00:00:00.0,PROCESSING
49238,2014-05-28 00:00:00.0,COMPLETE
32926,2014-02-13 00:00:00.0,PENDING
27253,2014-01-10 00:00:00.0,PENDING_PAYMENT
26510,2014-01-05 00:00:00.0,PROCESSING
26612,2014-01-05 00:00:00.0,CLOSED
25400,2013-12-29 00:00:00.0,COMPLETE
21654,2013-12-05 00:00:00.0,CLOSED
11747,2013-10-05 00:00:00.0,COMPLETE
10581,2013-09-28 00:00:00.0,PENDING_PAYMENT
1154,2013-07-31 00:00:00.0,COMPLETE
41476,2014-04-06 00:00:00.0,PROCESSING
36859,2014-03-08 00:00:00.0,COMPLETE
17702,2013-11-12 00:00:00.0,PENDING
10167,2013-09-26 00:00:00.0,CLOSED
8199,2013-09-14 00:00:00.0,CANCELED
59055,2013-09-14 00:00:00.0,PENDING
46738,2014-05-10 00:00:00.0,COMPLETE
42576,2014-04-13 00:00:00.0,COMPLETE
26113,2014-01-03 00:00:00.0,COMPLETE
67770,2013-11-03 00:00:00.0,COMPLETE
10792,2013-09-29 00:00:00.0,COMPLETE
9648,2013-09-23 00:00:00.0,COMPLETE
6023,2013-08-31 00:00:00.0,CLOSED
54934,2014-07-07 00:00:00.0,PENDING_PAYMENT
43223,2014-04-18 00:00:00.0,PROCESSING
29790,2014-01-25 00:00:00.0,CLOSED
24236,2013-12-22 00:00:00.0,COMPLETE
11244,2013-10-02 00:00:00.0,CLOSED
282,2013-07-26 00:00:00.0,PENDING_PAYMENT
42752,2014-04-15 00:00:00.0,CLOSED
38921,2014-03-22 00:00:00.0,COMPLETE
36816,2014-03-07 00:00:00.0,CLOSED
29759,2014-01-25 00:00:00.0,ON_HOLD
20754,2013-11-30 00:00:00.0,COMPLETE
61008,2013-11-27 00:00:00.0,PROCESSING
67693,2013-10-09 00:00:00.0,PENDING_PAYMENT
9036,2013-09-19 00:00:00.0,PENDING_PAYMENT
8812,2013-09-18 00:00:00.0,COMPLETE
4843,2013-08-23 00:00:00.0,CLOSED
1886,2013-08-04 00:00:00.0,COMPLETE
1706,2013-08-02 00:00:00.0,COMPLETE
54636,2014-07-05 00:00:00.0,PROCESSING
50763,2014-06-08 00:00:00.0,CLOSED
47754,2014-05-16 00:00:00.0,PENDING_PAYMENT
43554,2014-04-21 00:00:00.0,COMPLETE
68259,2014-03-22 00:00:00.0,PENDING_PAYMENT
34167,2014-02-20 00:00:00.0,PENDING_PAYMENT
25486,2013-12-30 00:00:00.0,COMPLETE
17666,2013-11-11 00:00:00.0,COMPLETE
1806,2013-08-03 00:00:00.0,PENDING_PAYMENT
38524,2014-03-19 00:00:00.0,COMPLETE
26069,2014-01-02 00:00:00.0,COMPLETE
61684,2013-12-22 00:00:00.0,PENDING_PAYMENT
21135,2013-12-02 00:00:00.0,COMPLETE
20170,2013-11-27 00:00:00.0,COMPLETE
10011,2013-09-25 00:00:00.0,PENDING_PAYMENT
47389,2014-05-14 00:00:00.0,CANCELED
42014,2014-04-10 00:00:00.0,COMPLETE
38644,2014-03-20 00:00:00.0,COMPLETE
34177,2014-02-20 00:00:00.0,PENDING_PAYMENT
30061,2014-01-27 00:00:00.0,PENDING_PAYMENT
61685,2013-12-22 00:00:00.0,PENDING_PAYMENT
67913,2013-12-16 00:00:00.0,PROCESSING
22518,2013-12-10 00:00:00.0,ON_HOLD
16366,2013-11-05 00:00:00.0,PENDING
15780,2013-11-02 00:00:00.0,PROCESSING
775,2013-07-29 00:00:00.0,PENDING_PAYMENT
55093,2014-07-08 00:00:00.0,PENDING_PAYMENT
50419,2014-06-06 00:00:00.0,PENDING_PAYMENT
36529,2014-03-06 00:00:00.0,PROCESSING
21294,2013-12-03 00:00:00.0,COMPLETE
13477,2013-10-16 00:00:00.0,ON_HOLD
9858,2013-09-24 00:00:00.0,CLOSED
54635,2014-07-05 00:00:00.0,COMPLETE
47501,2014-05-15 00:00:00.0,PENDING
33540,2014-02-16 00:00:00.0,COMPLETE
24588,2013-12-24 00:00:00.0,SUSPECTED_FRAUD
22898,2013-12-12 00:00:00.0,PROCESSING
6970,2013-09-06 00:00:00.0,COMPLETE
55376,2014-07-10 00:00:00.0,COMPLETE
66803,2014-07-02 00:00:00.0,PENDING_PAYMENT
46933,2014-05-12 00:00:00.0,ON_HOLD
36775,2014-03-07 00:00:00.0,COMPLETE
62713,2014-01-29 00:00:00.0,COMPLETE
24400,2013-12-23 00:00:00.0,COMPLETE
21508,2013-12-04 00:00:00.0,COMPLETE
13934,2013-10-20 00:00:00.0,PENDING_PAYMENT
8772,2013-09-18 00:00:00.0,PENDING
7462,2013-09-09 00:00:00.0,PENDING_PAYMENT
63566,2014-03-02 00:00:00.0,COMPLETE
31804,2014-02-07 00:00:00.0,ON_HOLD
30865,2014-02-01 00:00:00.0,PENDING_PAYMENT
13624,2013-10-17 00:00:00.0,COMPLETE
8861,2013-09-18 00:00:00.0,COMPLETE
7288,2013-09-08 00:00:00.0,COMPLETE
7107,2013-09-07 00:00:00.0,COMPLETE
66346,2014-06-15 00:00:00.0,COMPLETE
66290,2014-06-13 00:00:00.0,PROCESSING
62850,2014-02-04 00:00:00.0,COMPLETE
11893,2013-10-06 00:00:00.0,PENDING_PAYMENT
9564,2013-09-23 00:00:00.0,COMPLETE
66480,2014-06-20 00:00:00.0,PENDING_PAYMENT
52388,2014-06-18 00:00:00.0,CLOSED
47179,2014-05-13 00:00:00.0,COMPLETE
45048,2014-04-29 00:00:00.0,COMPLETE
42982,2014-04-17 00:00:00.0,COMPLETE
39844,2014-03-28 00:00:00.0,PROCESSING
8722,2013-09-18 00:00:00.0,PENDING
68272,2014-03-25 00:00:00.0,PENDING_PAYMENT
35635,2014-03-01 00:00:00.0,PENDING_PAYMENT
20248,2013-11-28 00:00:00.0,PENDING_PAYMENT
50269,2014-06-05 00:00:00.0,ON_HOLD
40036,2014-03-30 00:00:00.0,PENDING_PAYMENT
27852,2014-01-13 00:00:00.0,ON_HOLD
22205,2013-12-07 00:00:00.0,PENDING_PAYMENT
21647,2013-12-05 00:00:00.0,CLOSED
13527,2013-10-16 00:00:00.0,PROCESSING
51412,2014-06-12 00:00:00.0,PENDING_PAYMENT
46404,2014-05-09 00:00:00.0,COMPLETE
39971,2014-03-29 00:00:00.0,PENDING
35331,2014-02-28 00:00:00.0,COMPLETE
34223,2014-02-20 00:00:00.0,COMPLETE
62594,2014-01-26 00:00:00.0,COMPLETE
57453,2014-07-22 00:00:00.0,CLOSED
48557,2014-05-22 00:00:00.0,CLOSED
40939,2014-04-03 00:00:00.0,COMPLETE
25912,2014-01-01 00:00:00.0,CANCELED
13962,2013-10-20 00:00:00.0,CLOSED
58208,2013-08-11 00:00:00.0,COMPLETE
54642,2014-07-05 00:00:00.0,COMPLETE
5570,2013-08-27 00:00:00.0,COMPLETE
3606,2013-08-15 00:00:00.0,COMPLETE
3100,2013-08-11 00:00:00.0,PENDING_PAYMENT
1595,2013-08-02 00:00:00.0,CLOSED
66603,2014-06-24 00:00:00.0,COMPLETE
49847,2014-06-01 00:00:00.0,PENDING_PAYMENT
43456,2014-04-20 00:00:00.0,CLOSED
15225,2013-10-30 00:00:00.0,COMPLETE
15231,2013-10-30 00:00:00.0,PENDING
10666,2013-09-28 00:00:00.0,COMPLETE
3994,2013-08-17 00:00:00.0,COMPLETE
2005,2013-08-04 00:00:00.0,COMPLETE
48738,2014-05-24 00:00:00.0,COMPLETE
64242,2014-03-30 00:00:00.0,SUSPECTED_FRAUD
38940,2014-03-22 00:00:00.0,PENDING
36248,2014-03-04 00:00:00.0,COMPLETE
19704,2013-11-24 00:00:00.0,PENDING_PAYMENT
41555,2014-04-07 00:00:00.0,PENDING_PAYMENT
63013,2014-02-09 00:00:00.0,PENDING
28947,2014-01-20 00:00:00.0,ON_HOLD
4840,2013-08-23 00:00:00.0,PENDING_PAYMENT
48158,2014-05-19 00:00:00.0,PENDING_PAYMENT
64460,2014-04-07 00:00:00.0,COMPLETE
38347,2014-03-18 00:00:00.0,COMPLETE
67961,2013-12-28 00:00:00.0,PENDING_PAYMENT
57006,2014-07-20 00:00:00.0,PAYMENT_REVIEW
51479,2014-06-13 00:00:00.0,PENDING_PAYMENT
41698,2014-04-08 00:00:00.0,PENDING_PAYMENT
41257,2014-04-04 00:00:00.0,PENDING
34052,2014-02-19 00:00:00.0,CLOSED
11078,2013-10-01 00:00:00.0,PENDING_PAYMENT
595,2013-07-28 00:00:00.0,PAYMENT_REVIEW
663,2013-07-28 00:00:00.0,PAYMENT_REVIEW
55974,2014-07-14 00:00:00.0,PENDING_PAYMENT
44031,2014-04-24 00:00:00.0,COMPLETE
44062,2014-04-24 00:00:00.0,PENDING_PAYMENT
63832,2014-03-14 00:00:00.0,COMPLETE
62809,2014-02-01 00:00:00.0,CLOSED
61921,2014-01-02 00:00:00.0,COMPLETE
16986,2013-11-08 00:00:00.0,PENDING_PAYMENT
14090,2013-10-21 00:00:00.0,COMPLETE
12748,2013-10-11 00:00:00.0,COMPLETE
7756,2013-09-10 00:00:00.0,PENDING_PAYMENT
66592,2014-06-24 00:00:00.0,CANCELED
49250,2014-05-28 00:00:00.0,COMPLETE
45086,2014-04-30 00:00:00.0,COMPLETE
27871,2014-01-13 00:00:00.0,PENDING_PAYMENT
62076,2014-01-08 00:00:00.0,ON_HOLD
23214,2013-12-15 00:00:00.0,PENDING
21659,2013-12-05 00:00:00.0,ON_HOLD
17985,2013-11-13 00:00:00.0,SUSPECTED_FRAUD
3504,2013-08-14 00:00:00.0,PENDING
67171,2014-07-16 00:00:00.0,COMPLETE
39271,2014-03-24 00:00:00.0,SUSPECTED_FRAUD
39200,2014-03-23 00:00:00.0,COMPLETE
30266,2014-01-29 00:00:00.0,PROCESSING
17128,2013-11-09 00:00:00.0,PENDING
44021,2014-04-24 00:00:00.0,PROCESSING
41385,2014-04-05 00:00:00.0,COMPLETE
25297,2013-12-28 00:00:00.0,COMPLETE
22454,2013-12-10 00:00:00.0,COMPLETE
7637,2013-09-10 00:00:00.0,COMPLETE
66781,2014-07-01 00:00:00.0,PAYMENT_REVIEW
30219,2014-01-28 00:00:00.0,PENDING
61405,2013-12-13 00:00:00.0,COMPLETE
60143,2013-10-26 00:00:00.0,COMPLETE
55388,2014-07-10 00:00:00.0,PROCESSING
48085,2014-05-18 00:00:00.0,PENDING_PAYMENT
64358,2014-04-05 00:00:00.0,CLOSED
63904,2014-03-17 00:00:00.0,COMPLETE
20255,2013-11-28 00:00:00.0,PENDING_PAYMENT
5939,2013-08-30 00:00:00.0,COMPLETE
55341,2014-07-10 00:00:00.0,PROCESSING
40239,2014-03-31 00:00:00.0,PROCESSING
39790,2014-03-28 00:00:00.0,COMPLETE
39894,2014-03-28 00:00:00.0,PENDING_PAYMENT
66924,2014-07-06 00:00:00.0,ON_HOLD
50088,2014-06-03 00:00:00.0,PROCESSING
39889,2014-03-28 00:00:00.0,PENDING_PAYMENT
35880,2014-03-03 00:00:00.0,PENDING_PAYMENT
33800,2014-02-18 00:00:00.0,CANCELED
61309,2013-12-10 00:00:00.0,PENDING_PAYMENT
14327,2013-10-23 00:00:00.0,PENDING_PAYMENT
12767,2013-10-11 00:00:00.0,CLOSED
7794,2013-09-10 00:00:00.0,COMPLETE
6626,2013-09-05 00:00:00.0,PENDING_PAYMENT
67386,2014-07-23 00:00:00.0,PROCESSING
48366,2014-05-21 00:00:00.0,PROCESSING
26431,2014-01-05 00:00:00.0,COMPLETE
13703,2013-10-18 00:00:00.0,PROCESSING
50699,2014-06-08 00:00:00.0,PENDING
50468,2014-06-06 00:00:00.0,PENDING
41902,2014-04-09 00:00:00.0,CLOSED
32156,2014-02-09 00:00:00.0,COMPLETE
8795,2013-09-18 00:00:00.0,COMPLETE
55867,2014-07-13 00:00:00.0,PENDING_PAYMENT
28397,2014-01-16 00:00:00.0,PENDING_PAYMENT
26347,2014-01-04 00:00:00.0,PENDING
17631,2013-11-11 00:00:00.0,PENDING_PAYMENT
60278,2013-11-01 00:00:00.0,PENDING_PAYMENT
67639,2013-09-21 00:00:00.0,CLOSED
4429,2013-08-20 00:00:00.0,PENDING_PAYMENT
2766,2013-08-09 00:00:00.0,COMPLETE
45575,2014-05-03 00:00:00.0,CLOSED
35645,2014-03-01 00:00:00.0,PENDING_PAYMENT
31345,2014-02-03 00:00:00.0,PROCESSING
24369,2013-12-23 00:00:00.0,COMPLETE
22680,2013-12-11 00:00:00.0,COMPLETE
11898,2013-10-06 00:00:00.0,COMPLETE
3380,2013-08-13 00:00:00.0,CLOSED
55325,2014-07-10 00:00:00.0,PROCESSING
53602,2014-06-27 00:00:00.0,PENDING_PAYMENT
49825,2014-06-01 00:00:00.0,PENDING
64843,2014-04-21 00:00:00.0,PENDING_PAYMENT
40180,2014-03-30 00:00:00.0,PROCESSING
36977,2014-03-10 00:00:00.0,PENDING
18141,2013-11-14 00:00:00.0,PENDING
3566,2013-08-14 00:00:00.0,PROCESSING
57189,2014-07-21 00:00:00.0,PENDING_PAYMENT
18979,2013-11-20 00:00:00.0,PENDING
52901,2014-06-23 00:00:00.0,PENDING_PAYMENT
64219,2014-03-28 00:00:00.0,PROCESSING
29712,2014-01-24 00:00:00.0,PENDING_PAYMENT
28186,2014-01-15 00:00:00.0,PENDING
59841,2013-10-14 00:00:00.0,CLOSED
2482,2013-08-07 00:00:00.0,PROCESSING
2212,2013-08-06 00:00:00.0,CLOSED
38590,2014-03-20 00:00:00.0,COMPLETE
37970,2014-03-15 00:00:00.0,SUSPECTED_FRAUD
21000,2013-12-01 00:00:00.0,PROCESSING
17112,2013-11-08 00:00:00.0,PENDING_PAYMENT
60343,2013-11-03 00:00:00.0,COMPLETE
13852,2013-10-19 00:00:00.0,PENDING
1892,2013-08-04 00:00:00.0,CLOSED
53460,2014-06-26 00:00:00.0,PENDING_PAYMENT
41285,2014-04-04 00:00:00.0,ON_HOLD
21158,2013-12-02 00:00:00.0,PROCESSING
14073,2013-10-21 00:00:00.0,PENDING_PAYMENT
13837,2013-10-19 00:00:00.0,COMPLETE
58012,2013-08-04 00:00:00.0,PENDING_PAYMENT
563,2013-07-28 00:00:00.0,CLOSED
56754,2014-07-19 00:00:00.0,COMPLETE
48165,2014-05-19 00:00:00.0,PENDING
42224,2014-04-11 00:00:00.0,CLOSED
24297,2013-12-22 00:00:00.0,PENDING
49335,2014-05-28 00:00:00.0,COMPLETE
44244,2014-04-25 00:00:00.0,PROCESSING
36385,2014-03-05 00:00:00.0,COMPLETE
18750,2013-11-18 00:00:00.0,COMPLETE
12831,2013-10-12 00:00:00.0,COMPLETE
55058,2014-07-08 00:00:00.0,COMPLETE
37319,2014-03-12 00:00:00.0,COMPLETE
5021,2013-08-24 00:00:00.0,PROCESSING
65215,2014-05-04 00:00:00.0,PROCESSING
68807,2014-03-03 00:00:00.0,PROCESSING
34341,2014-02-21 00:00:00.0,COMPLETE
13362,2013-10-15 00:00:00.0,ON_HOLD
67630,2013-09-18 00:00:00.0,PENDING_PAYMENT
506,2013-07-27 00:00:00.0,PENDING
43426,2014-04-20 00:00:00.0,COMPLETE
42900,2014-04-16 00:00:00.0,PENDING_PAYMENT
42578,2014-04-13 00:00:00.0,PENDING_PAYMENT
39520,2014-03-26 00:00:00.0,COMPLETE
25541,2013-12-30 00:00:00.0,COMPLETE
5381,2013-08-26 00:00:00.0,PENDING_PAYMENT
2127,2013-08-05 00:00:00.0,COMPLETE
50861,2014-06-08 00:00:00.0,COMPLETE
66006,2014-06-04 00:00:00.0,COMPLETE
49793,2014-06-01 00:00:00.0,SUSPECTED_FRAUD
44308,2014-04-26 00:00:00.0,PENDING_PAYMENT
42119,2014-04-10 00:00:00.0,PENDING_PAYMENT
40011,2014-03-30 00:00:00.0,PROCESSING
37281,2014-03-11 00:00:00.0,COMPLETE
600,2013-07-28 00:00:00.0,COMPLETE
51735,2014-06-14 00:00:00.0,PROCESSING
40881,2014-04-02 00:00:00.0,COMPLETE
63960,2014-03-18 00:00:00.0,ON_HOLD
2614,2013-08-08 00:00:00.0,COMPLETE
55441,2014-07-10 00:00:00.0,CLOSED
51887,2014-06-15 00:00:00.0,PENDING_PAYMENT
6338,2013-09-03 00:00:00.0,PROCESSING
44375,2014-04-26 00:00:00.0,CLOSED
40095,2014-03-30 00:00:00.0,PROCESSING
30476,2014-01-30 00:00:00.0,PENDING_PAYMENT
22938,2013-12-13 00:00:00.0,PENDING_PAYMENT
19537,2013-11-23 00:00:00.0,PENDING
18619,2013-11-17 00:00:00.0,PROCESSING
15507,2013-11-01 00:00:00.0,COMPLETE
15235,2013-10-30 00:00:00.0,PENDING_PAYMENT
58230,2013-08-12 00:00:00.0,PENDING_PAYMENT
23938,2013-12-20 00:00:00.0,PENDING_PAYMENT
13937,2013-10-20 00:00:00.0,PROCESSING
12598,2013-10-10 00:00:00.0,ON_HOLD
12366,2013-10-08 00:00:00.0,COMPLETE
11193,2013-10-02 00:00:00.0,PENDING_PAYMENT
58970,2013-09-10 00:00:00.0,COMPLETE
56649,2014-07-18 00:00:00.0,COMPLETE
43526,2014-04-21 00:00:00.0,PROCESSING
34476,2014-02-22 00:00:00.0,COMPLETE
63084,2014-02-12 00:00:00.0,PROCESSING
61792,2013-12-26 00:00:00.0,PENDING_PAYMENT
18137,2013-11-14 00:00:00.0,COMPLETE
60465,2013-11-07 00:00:00.0,COMPLETE
13497,2013-10-16 00:00:00.0,COMPLETE
4201,2013-08-18 00:00:00.0,CLOSED
37073,2014-03-10 00:00:00.0,ON_HOLD
12733,2013-10-11 00:00:00.0,COMPLETE
6749,2013-09-05 00:00:00.0,COMPLETE
2625,2013-08-08 00:00:00.0,PROCESSING
55049,2014-07-08 00:00:00.0,COMPLETE
54476,2014-07-04 00:00:00.0,CANCELED
54098,2014-07-01 00:00:00.0,COMPLETE
68333,2014-04-10 00:00:00.0,COMPLETE
62953,2014-02-08 00:00:00.0,PENDING_PAYMENT
4894,2013-08-24 00:00:00.0,PENDING
64645,2014-04-14 00:00:00.0,CLOSED
38901,2014-03-22 00:00:00.0,PENDING_PAYMENT
34667,2014-02-23 00:00:00.0,PENDING_PAYMENT
63227,2014-02-16 00:00:00.0,PENDING
30440,2014-01-30 00:00:00.0,PROCESSING
25648,2013-12-31 00:00:00.0,PENDING_PAYMENT
22586,2013-12-11 00:00:00.0,COMPLETE
21118,2013-12-01 00:00:00.0,PENDING_PAYMENT
6959,2013-09-06 00:00:00.0,COMPLETE
4933,2013-08-24 00:00:00.0,ON_HOLD
46139,2014-05-07 00:00:00.0,COMPLETE
44425,2014-04-26 00:00:00.0,PROCESSING
68067,2014-01-29 00:00:00.0,CLOSED
22732,2013-12-11 00:00:00.0,CLOSED
19649,2013-11-23 00:00:00.0,PENDING_PAYMENT
54764,2014-07-06 00:00:00.0,COMPLETE
64943,2014-04-24 00:00:00.0,PENDING_PAYMENT
43770,2014-04-22 00:00:00.0,PENDING_PAYMENT
62212,2014-01-12 00:00:00.0,COMPLETE
12718,2013-10-11 00:00:00.0,COMPLETE
67070,2014-07-13 00:00:00.0,PENDING
50838,2014-06-08 00:00:00.0,PENDING_PAYMENT
16225,2013-11-04 00:00:00.0,PENDING_PAYMENT
59673,2013-10-07 00:00:00.0,PROCESSING
3096,2013-08-11 00:00:00.0,CLOSED
65462,2014-05-13 00:00:00.0,PENDING
26002,2014-01-02 00:00:00.0,PENDING
16714,2013-11-06 00:00:00.0,PENDING
59933,2013-10-17 00:00:00.0,CLOSED
44145,2014-04-25 00:00:00.0,CANCELED
39227,2014-03-23 00:00:00.0,PROCESSING
33812,2014-02-18 00:00:00.0,PENDING
25508,2013-12-30 00:00:00.0,PROCESSING
14898,2013-10-27 00:00:00.0,PENDING_PAYMENT
13820,2013-10-19 00:00:00.0,PENDING_PAYMENT
11875,2013-10-05 00:00:00.0,PENDING_PAYMENT
8775,2013-09-18 00:00:00.0,PENDING_PAYMENT
6553,2013-09-04 00:00:00.0,COMPLETE
55013,2014-07-08 00:00:00.0,PAYMENT_REVIEW
47559,2014-05-15 00:00:00.0,COMPLETE
31789,2014-02-06 00:00:00.0,ON_HOLD
21173,2013-12-02 00:00:00.0,PROCESSING
12026,2013-10-06 00:00:00.0,PENDING_PAYMENT
11633,2013-10-04 00:00:00.0,COMPLETE
59007,2013-09-12 00:00:00.0,COMPLETE
48409,2014-05-21 00:00:00.0,PENDING_PAYMENT
46892,2014-05-11 00:00:00.0,ON_HOLD
39244,2014-03-24 00:00:00.0,COMPLETE
25808,2013-12-31 00:00:00.0,ON_HOLD
19907,2013-11-24 00:00:00.0,PENDING_PAYMENT
63852,2014-03-15 00:00:00.0,SUSPECTED_FRAUD
28478,2014-01-16 00:00:00.0,PROCESSING
19817,2013-11-24 00:00:00.0,COMPLETE
39955,2014-03-29 00:00:00.0,COMPLETE
61797,2013-12-26 00:00:00.0,COMPLETE
22353,2013-12-09 00:00:00.0,ON_HOLD
60013,2013-10-20 00:00:00.0,PENDING_PAYMENT
13080,2013-10-13 00:00:00.0,COMPLETE
67550,2013-08-29 00:00:00.0,CLOSED
37172,2014-03-11 00:00:00.0,CLOSED
35872,2014-03-03 00:00:00.0,COMPLETE
14266,2013-10-23 00:00:00.0,COMPLETE
4857,2013-08-23 00:00:00.0,ON_HOLD
4219,2013-08-18 00:00:00.0,PROCESSING
33084,2014-02-14 00:00:00.0,COMPLETE
4881,2013-08-24 00:00:00.0,CLOSED
428,2013-07-27 00:00:00.0,COMPLETE
55827,2014-07-13 00:00:00.0,COMPLETE
43604,2014-04-21 00:00:00.0,ON_HOLD
35971,2014-03-03 00:00:00.0,COMPLETE
28449,2014-01-16 00:00:00.0,ON_HOLD
23525,2013-12-18 00:00:00.0,ON_HOLD
61028,2013-11-27 00:00:00.0,COMPLETE
46944,2014-05-12 00:00:00.0,COMPLETE
41524,2014-04-07 00:00:00.0,CLOSED
36034,2014-03-03 00:00:00.0,PROCESSING
28310,2014-01-15 00:00:00.0,PENDING_PAYMENT
17445,2013-11-10 00:00:00.0,PENDING
60317,2013-11-02 00:00:00.0,PROCESSING
12485,2013-10-09 00:00:00.0,PENDING_PAYMENT
59012,2013-09-12 00:00:00.0,PROCESSING
55075,2014-07-08 00:00:00.0,PENDING
54664,2014-07-05 00:00:00.0,PENDING_PAYMENT
66682,2014-06-27 00:00:00.0,PROCESSING
65010,2014-04-26 00:00:00.0,COMPLETE
43270,2014-04-19 00:00:00.0,PROCESSING
41007,2014-04-03 00:00:00.0,COMPLETE
21581,2013-12-05 00:00:00.0,CLOSED
59768,2013-10-12 00:00:00.0,PENDING_PAYMENT
37384,2014-03-12 00:00:00.0,PAYMENT_REVIEW
27679,2014-01-12 00:00:00.0,PROCESSING
61951,2014-01-03 00:00:00.0,CLOSED
13491,2013-10-16 00:00:00.0,PROCESSING
12477,2013-10-09 00:00:00.0,CLOSED
12161,2013-10-07 00:00:00.0,PENDING_PAYMENT
4714,2013-08-23 00:00:00.0,COMPLETE
58454,2013-08-21 00:00:00.0,PENDING_PAYMENT
49773,2014-06-01 00:00:00.0,COMPLETE
35451,2014-02-28 00:00:00.0,CANCELED
14295,2013-10-23 00:00:00.0,COMPLETE
54104,2014-07-01 00:00:00.0,ON_HOLD
31566,2014-02-05 00:00:00.0,PENDING_PAYMENT
25213,2013-12-28 00:00:00.0,COMPLETE
16681,2013-11-06 00:00:00.0,COMPLETE
7739,2013-09-10 00:00:00.0,SUSPECTED_FRAUD
66172,2014-06-10 00:00:00.0,ON_HOLD
47058,2014-05-12 00:00:00.0,PENDING
29447,2014-01-22 00:00:00.0,PENDING
21457,2013-12-04 00:00:00.0,PENDING_PAYMENT
14013,2013-10-20 00:00:00.0,PROCESSING
41677,2014-04-08 00:00:00.0,PROCESSING
39388,2014-03-25 00:00:00.0,COMPLETE
34597,2014-02-23 00:00:00.0,PROCESSING
15870,2013-11-03 00:00:00.0,PENDING
37109,2014-03-10 00:00:00.0,PENDING_PAYMENT
63628,2014-03-04 00:00:00.0,PENDING
34709,2014-02-24 00:00:00.0,PENDING
30428,2014-01-30 00:00:00.0,COMPLETE
12481,2013-10-09 00:00:00.0,COMPLETE
10460,2013-09-27 00:00:00.0,CLOSED
